time_value,geo_value,state_med_conc,activity_level,region_value,national_value
2024-05-25,or,0.9150630984969031,1.0,2.7061281494797784,1.6679010492235298
2022-07-02,or,37.0108357986135,10.0,11.79650200457106,7.919451471635691
2022-04-30,or,8.455859185409778,9.0,2.6098469754859437,3.911413791497076
2024-01-27,or,4.994074042791665,7.0,7.957350804330148,8.15791195288097
2022-06-25,or,35.40641383290829,10.0,10.889675270305345,7.2177121781219675
2024-03-02,or,2.951458179161264,4.0,3.5432182853031975,4.935880347974075
2022-05-28,or,39.35031929087091,10.0,8.189266428483945,7.108935382268134
2022-09-24,or,13.342661147814702,10.0,4.773406748261051,4.584053109698752
2022-11-26,or,7.371737822583778,8.0,8.162742401484211,5.39243709162515
2024-07-20,or,14.468566384801838,10.0,9.620998981752827,6.166558413871416
2024-03-23,or,1.6594666733144896,3.0,2.2718444096347756,2.518054484127927
2023-04-22,or,8.426296039354575,9.0,2.6548953187249427,2.1682622099554676
2023-11-04,or,3.6849516770385056,5.0,4.686641570739526,4.318962366906735
2022-10-08,or,8.446695058604096,9.0,3.6557517045807897,3.473413204288853
2022-08-06,or,19.512771664841353,10.0,6.994373164371485,7.900330285935948
2023-02-25,or,15.648873101243217,10.0,7.059459761621152,5.803014865706193
2022-04-02,or,2.0696350672072077,4.0,1.0697633013188024,1.2453132965001892
2023-08-05,or,12.402073555822973,10.0,5.182891289303807,3.2308816282951645
2024-03-09,or,2.82744044237477,4.0,3.2061219480148937,4.062828323893268
2022-12-31,or,6.375225606958503,8.0,9.128064657657506,10.840910193265492
2023-03-18,or,11.025115220008026,10.0,5.956478734386096,4.710454071720841
2024-08-10,or,21.916386630063183,10.0,11.662591284351777,8.222365696122223
2024-05-18,or,0.9460956237590058,1.0,2.1317038446721823,1.5296572616428368
2023-04-15,or,7.839496182172038,8.0,3.307204278028473,2.7872200163035217
2022-10-29,or,7.761372861608937,8.0,3.6033299470118907,4.029488863003323
2022-03-19,or,2.481847500049721,4.0,0.8916208933202531,1.206996837026257
2023-12-16,or,3.534948395785789,5.0,7.596313577823802,9.706204999520299
2023-12-09,or,4.852658271620797,7.0,7.463447808964883,8.579611677511679
2022-04-23,or,7.936343181285338,8.0,2.9684371338974187,3.148471298736332
2022-05-14,or,21.408315115353304,10.0,5.219059012957839,5.777562843682242
2022-03-05,or,4.9819491848020085,7.0,1.4006695824646844,1.7570564215061715
2023-11-25,or,2.0990311206120493,4.0,5.377990962311242,5.9461344923293
2024-09-28,or,8.304030711268073,9.0,4.87703389813101,3.95016400455367
2023-01-28,or,4.269720474498373,6.0,4.505639981662516,5.804668206659576
2023-06-03,or,5.569965800740805,7.0,1.5797893179158744,1.2903595250980617
2022-12-03,or,13.012098910601527,10.0,11.042465343763563,8.582128010948434
2024-08-31,or,19.874160172147757,10.0,9.249826379449075,7.7763183226701
2023-06-17,or,4.941648385151987,7.0,1.2862721305524127,1.1576788075152558
2024-02-17,or,3.1925139089051653,5.0,5.697578404357998,6.552185867668914
2023-09-30,or,3.9706635746308807,5.0,5.201754635415533,5.027185691002783
2022-04-09,or,2.5561562034120477,4.0,1.295587981727566,1.5675870483403727
2022-07-09,or,26.206603387203074,10.0,12.266860428187332,9.282657247267704
2022-10-22,or,6.0976106487103605,8.0,3.363499712755647,3.457602115529286
2024-04-20,or,1.5075676637865043,3.0,1.2965442269105347,1.5208429691245278
2022-09-17,or,9.644947229784343,9.0,4.354514510463068,5.142476786077141
2023-07-29,or,7.399549942162857,8.0,4.316615405004535,2.6598715520056477
2022-09-10,or,10.218681731665141,9.0,4.455066756962248,5.561184611471148
2024-09-07,or,20.065297203945086,10.0,10.225406509465536,7.375129653235615
2022-01-22,or,56.57578218138178,10.0,35.7147223912786,19.441221121099908
2023-12-02,or,2.044175877924781,4.0,6.576505699920335,7.551099470955711
2024-02-03,or,4.149384475406549,6.0,6.816338609595187,7.019405532208694
2022-12-17,or,4.614134739141509,7.0,9.138374538891624,9.000582166153498
2023-07-15,or,5.111709578188048,7.0,2.699695006115098,1.8397547308941802
2022-02-19,or,10.574479909576134,9.0,3.6125571083694625,3.9109744745339867
2023-07-08,or,6.793927991047436,8.0,1.9619550066801583,1.6230861421988532
2023-05-06,or,6.611313440052606,8.0,2.552135433914953,2.049387369309628
2022-08-27,or,13.224262603626219,10.0,5.335351928032307,6.522764971717187
2024-01-20,or,3.6013909962625075,5.0,8.996004566259693,8.363850738642606
2024-05-04,or,1.1495021630840403,2.0,1.23489104516246,1.3312541534872606
2022-12-24,or,6.355288182015956,8.0,8.80800445417548,9.45640959772539
2024-10-05,or,8.290880149163602,9.0,3.4320755916794736,2.8019903809311764
2022-01-15,or,34.853208090542765,10.0,31.822039039743306,23.650532479389632
2024-04-06,or,1.0,1.0,1.653707067016438,2.089119032784404
2024-05-11,or,1.5918424515358915,3.0,1.66827198110841,1.364568684953574
2023-09-02,or,9.018971140282865,9.0,6.582401360661286,5.6599519309712445
2022-05-21,or,29.532877394993715,10.0,5.96126724881317,6.680195048570809
2023-07-01,or,5.774657053188395,7.0,1.831898254490667,1.3544904926571018
2023-09-23,or,7.443505178336445,8.0,5.581181546284304,5.33174110167687
2024-06-01,or,1.7171563228762077,3.0,3.462806918511151,1.9196465267735272
2022-02-12,or,21.06361173242564,10.0,6.6169899090206385,5.996289697795438
2023-10-21,or,4.546530656784926,7.0,5.248569430969014,3.8446021312213627
2024-08-24,or,17.71976985962781,10.0,9.102866462562634,8.198974340813665
2024-02-10,or,3.4837090656948924,5.0,6.630443962751051,6.953178308804942
2022-06-18,or,29.935485122602437,10.0,9.254954277202172,6.69875215686778
2022-03-26,or,1.945383862879704,3.0,0.9051943461198892,1.2596661072056738
2023-07-15,pa,1.9335221038948278,3.0,1.8035404577428613,1.8397547308941802
2022-06-25,pa,4.438801545146686,6.0,3.2198094428833093,7.2177121781219675
2024-09-07,pa,7.674385685202063,8.0,4.612935214315445,7.375129653235615
2022-10-22,pa,3.2149094175243005,5.0,4.221633156269317,3.457602115529286
2023-10-07,pa,4.685396446212316,7.0,6.399845290413047,4.470744999084346
2022-09-10,pa,6.2101087080523705,8.0,6.042742334017712,5.561184611471148
2023-02-18,pa,6.01176085118688,8.0,5.448054849408595,6.261954680964408
2023-04-15,pa,1.2831797566189125,2.0,1.436284140372826,2.7872200163035217
2023-08-05,pa,3.1347922037325864,5.0,2.712087163360411,3.2308816282951645
2023-07-29,pa,2.2736184699758826,4.0,2.4804085713156496,2.6598715520056477
2024-03-02,pa,6.819856352342619,8.0,3.577327224225451,4.935880347974075
2023-06-17,pa,0.7582130101677249,1.0,1.0360355177778522,1.1576788075152558
2024-01-13,pa,14.398884743168173,10.0,9.378080346416656,10.151105972389214
2024-01-27,pa,10.727763266315401,9.0,8.393805064078222,8.15791195288097
2023-04-22,pa,0.9215461343670326,1.0,1.093597039913477,2.1682622099554676
2024-06-22,pa,1.4680725516660478,2.0,1.807407957599009,3.0138146731451627
2023-06-10,pa,0.6052080299027949,1.0,1.0,1.138646516176122
2023-09-09,pa,5.845334467913821,7.0,5.777365024951527,6.235871739049877
2023-10-14,pa,3.0919348646772566,5.0,4.471399438133333,3.811378241927873
2024-07-13,pa,3.987269868584045,5.0,3.4638549270124224,5.4769371973983
2022-11-12,pa,2.0481922574569826,4.0,3.217263071062295,4.16566152815288
2023-07-01,pa,1.303926563240434,2.0,1.10145021336695,1.3544904926571018
2023-05-27,pa,1.0031820167008638,2.0,1.0878456235350114,1.5793852608860208
2024-01-20,pa,10.648924871938382,9.0,7.852371630062551,8.363850738642606
2023-07-08,pa,2.0545409763817215,4.0,1.393916900828527,1.6230861421988532
2023-12-16,pa,11.580333608564498,10.0,10.425327570413245,9.706204999520299
2022-12-03,pa,7.975203665858391,8.0,6.650432755177235,8.582128010948434
2024-02-17,pa,9.024374716604537,9.0,5.492529422851752,6.552185867668914
2023-05-06,pa,1.2553948259705814,2.0,1.4597102124062658,2.049387369309628
2023-09-23,pa,5.623555685965453,7.0,5.981587755354234,5.33174110167687
2023-03-04,pa,5.171843971382273,7.0,3.8698734010468483,5.140581123845883
2022-08-06,pa,7.902643504783101,8.0,5.278755332183917,7.900330285935948
2022-08-27,pa,5.961743137759221,7.0,6.0257327577063675,6.522764971717187
2023-09-30,pa,5.53718839314534,7.0,6.862343516622047,5.027185691002783
2023-10-21,pa,4.855471099751614,7.0,4.304160694509534,3.8446021312213627
2023-09-02,pa,4.4329402742790425,6.0,4.404553096071979,5.6599519309712445
2024-10-19,pa,1.9316759471246903,3.0,1.1378627518130768,1.9350640616339883
2023-01-14,pa,5.947325643193588,7.0,5.7563168879516695,6.029570303401613
2024-03-09,pa,6.191743701483652,8.0,2.279371892832998,4.062828323893268
2024-05-25,pa,1.262595326570481,2.0,1.3485067532115933,1.6679010492235298
2022-05-07,pa,11.854536515115338,10.0,9.017534274787259,4.942884814630867
2022-07-09,pa,3.4001861083854603,5.0,5.080298087161966,9.282657247267704
2023-06-24,pa,1.0,1.0,1.0405487574002878,1.2023278232892203
2023-08-12,pa,3.419534751265309,5.0,3.3132532324388317,3.9146487284278892
2023-03-11,pa,3.7858689104291656,5.0,2.601963094126792,4.470721532688801
2023-04-29,pa,0.7056788712594332,1.0,1.2190076812039727,1.892072405463939
2023-09-16,pa,5.570872381377729,7.0,6.289006217318851,5.579832672813993
2023-05-20,pa,1.0170029252066959,2.0,1.0683423589303622,1.6860578363007623
2023-11-18,pa,6.59386131297719,8.0,4.406825488706284,5.234065439265072
2022-11-19,pa,4.188777297446864,6.0,3.947400956015529,4.598416422726083
2023-12-23,pa,13.588445483453047,10.0,10.805867981458796,11.338205199943935
2022-12-10,pa,9.241560518814246,9.0,8.407031477803127,8.437218754250006
2023-01-21,pa,6.209713866899868,8.0,6.517932818492939,5.701226148947399
2022-04-30,pa,0.3204036938448461,1.0,9.198803989679016,3.911413791497076
2022-08-13,pa,7.52727064397385,8.0,6.245069187019014,7.252818031393442
2023-12-09,pa,10.173705414533563,9.0,8.45412471196134,8.579611677511679
2023-05-13,pa,1.3094467721572576,2.0,1.241097103907209,1.9579629589720895
2022-07-16,pa,4.743299854262149,7.0,5.758972929322409,9.018522631132036
2023-01-07,pa,11.040243406931626,10.0,7.660540660757979,8.313777457681223
2024-09-28,pa,8.402831323558305,9.0,2.6764099581922314,3.95016400455367
2023-02-25,pa,5.530045966624977,7.0,5.5199120233202255,5.803014865706193
2023-11-04,pa,5.305706823373471,7.0,4.715395264325913,4.318962366906735
2023-11-25,pa,6.514948233093985,8.0,5.897046049322929,5.9461344923293
2022-07-30,pa,5.982393867216356,7.0,5.125393164811783,8.857882889406902
2022-10-29,pa,3.080377978831125,5.0,4.861916069042833,4.029488863003323
2023-08-19,pa,3.2921329338186376,5.0,3.206907850034673,4.34551254142467
2024-06-15,pa,1.3637309565805107,2.0,1.626336957496103,2.435796349356761
2024-05-11,pa,1.2695919448181732,2.0,1.2608814434238869,1.364568684953574
2022-08-20,pa,4.941166540914099,7.0,5.8834208234251255,6.789899266237361
2024-03-23,pa,3.3430487320748155,5.0,1.7826466252270308,2.518054484127927
2024-08-03,pa,5.598507755558459,7.0,5.378725677485883,8.04561086713608
2022-09-17,pa,5.197453534665064,7.0,6.6480713756678105,5.142476786077141
2023-01-28,pa,6.863105264885138,8.0,6.939568542768418,5.804668206659576
2024-09-21,pa,7.006258660592197,8.0,3.936694332777896,5.2812205813309445
2024-08-10,pa,5.851186535024304,7.0,5.946764194360778,8.222365696122223
2024-06-01,pa,1.5193753052563854,3.0,1.2868470267773366,1.9196465267735272
2024-04-13,pa,2.479374673076564,4.0,1.584164937420546,1.8050910700295058
2024-10-05,pa,4.270202227160137,6.0,1.2854178961194844,2.8019903809311764
2022-09-03,pa,3.1003448744155815,5.0,5.365236593211499,5.8386493595092945
2024-07-06,pa,2.636847023544483,4.0,2.838075340546341,4.447756676424531
2023-02-11,pa,6.097068568025082,8.0,4.750881194095492,6.074211610610641
2023-06-03,pa,0.5786080385140709,1.0,1.0,1.2903595250980617
2024-03-30,pa,3.0297926339958856,5.0,1.6965179031637887,2.36132726554885
2024-02-03,pa,8.567110788568911,9.0,6.4383856651729126,7.019405532208694
2024-07-20,pa,3.9167983183576007,5.0,3.9187361423961855,6.166558413871416
2024-08-24,pa,8.544774457698978,9.0,6.022867606241582,8.198974340813665
2024-09-14,pa,7.889837358938367,8.0,4.28396114834967,6.655678919047137
2022-07-23,pa,7.062554522014608,8.0,6.842072021401501,9.550351810618482
2022-11-26,pa,2.9389888846873085,4.0,3.966498844075337,5.39243709162515
2023-03-18,pa,3.0636227027263674,5.0,3.446359167935302,4.710454071720841
2024-06-29,pa,2.1748562711540433,4.0,2.6601998116038725,3.827272520071471
2022-05-21,pa,12.071002565835284,10.0,7.281913030231275,6.680195048570809
2023-11-11,pa,4.7576432141277305,7.0,3.6575188277720536,4.840767285642494
2022-10-01,pa,3.455982290071997,5.0,6.408322126385128,3.7251455637545625
2022-09-24,pa,4.501720896404654,7.0,4.738402720899522,4.584053109698752
2024-10-12,pa,4.487094694604576,6.0,1.683947478474061,2.272767575115438
2022-05-14,pa,9.93259611889748,9.0,5.775773654584254,5.777562843682242
2024-02-10,pa,8.932731338300968,9.0,5.7017531929473595,6.953178308804942
2024-04-20,pa,1.7820229437112636,3.0,1.4383861865816792,1.5208429691245278
2022-06-04,pa,4.700291718427589,7.0,4.419682899139588,7.22381681214419
2023-04-01,pa,1.841614773985262,3.0,1.7790814289363448,3.4547164790353753
2022-06-11,pa,2.790380690879095,4.0,3.038041052210632,6.820274971096861
2024-08-31,pa,6.320382022908161,8.0,5.667882474607778,7.7763183226701
2022-11-05,pa,3.242753771011277,5.0,4.1150880275507244,4.067804421843559
2022-10-15,pa,3.161941117743755,5.0,6.0567110552345635,3.379504809909491
2022-10-08,pa,3.217394429414055,5.0,5.030425041447499,3.473413204288853
2022-05-28,pa,7.8621523366098245,8.0,6.617413716863831,7.108935382268134
2024-06-08,pa,1.387269971910997,2.0,1.3134884018481452,2.182508301295843
2024-04-06,pa,2.8631073174649013,4.0,1.5872874167091564,2.089119032784404
2022-12-17,pa,9.412220757321286,9.0,8.52114638292941,9.000582166153498
2023-07-22,pa,1.7513480902074923,3.0,1.9736436545132365,2.0944354448040565
2024-03-16,pa,3.725776271866901,5.0,1.6925591826859034,2.9234374035800426
2024-05-18,pa,1.4398917336742276,2.0,1.3074786432672236,1.5296572616428368
2024-07-27,pa,4.9869673884436185,7.0,4.257951329359804,6.661786776175179
2022-06-18,pa,1.8751475281844405,3.0,4.455739223728285,6.69875215686778
2024-01-06,pa,17.84880658460453,10.0,12.186705307693499,12.602657693837138
2022-12-31,pa,13.983318006430636,10.0,10.268277731748736,10.840910193265492
2022-07-02,pa,5.06684826026752,7.0,4.315822516865906,7.919451471635691
2022-12-24,pa,9.187777112231746,9.0,8.496145106537032,9.45640959772539
2023-02-04,pa,8.424969871624999,9.0,6.525815735044469,6.134214649242879
2023-03-25,pa,3.0109741947102857,5.0,2.8509592278121567,4.400414434015628
2024-05-04,pa,1.3171621344348274,2.0,1.2913577444556283,1.3312541534872606
2024-04-27,pa,1.4678708796644113,2.0,1.2204126561984834,1.3643779577860444
2023-08-26,pa,4.117905721766037,6.0,3.7784783215594437,4.928460463003365
2023-12-02,pa,9.72178532713484,9.0,6.661392265248704,7.551099470955711
2023-04-08,pa,1.960209287458205,3.0,1.5201604851075228,2.9049761284820743
2023-10-28,pa,5.601899663783657,7.0,4.1997431838659445,4.061504631469786
2024-02-24,pa,8.185344379897735,9.0,4.3058141228994335,5.964976570074915
2024-08-17,pa,7.690558133678184,8.0,6.557914637308539,7.937802818965551
2023-12-30,pa,15.405733180922299,10.0,12.929728642088524,13.426612343006465
2024-10-05,ri,1.912328998370804,3.0,1.2854178961194844,2.8019903809311764
2022-06-18,ri,1.2927697723314742,2.0,4.455739223728285,6.69875215686778
2023-08-26,ri,3.098796603430781,5.0,3.7784783215594437,4.928460463003365
2023-02-25,ri,1.0641058650409434,2.0,5.5199120233202255,5.803014865706193
2022-10-01,ri,4.7258986085525425,7.0,6.408322126385128,3.7251455637545625
2022-06-04,ri,2.810296680121913,4.0,4.419682899139588,7.22381681214419
2024-03-02,ri,3.2500060605762986,5.0,3.577327224225451,4.935880347974075
2023-01-21,ri,5.974894865731392,7.0,6.517932818492939,5.701226148947399
2023-05-27,ri,0.30039565657788847,1.0,1.0878456235350114,1.5793852608860208
2024-01-13,ri,9.22577072723723,9.0,9.378080346416656,10.151105972389214
2023-09-02,ri,5.220259378457917,7.0,4.404553096071979,5.6599519309712445
2024-04-27,ri,1.0597813953456217,2.0,1.2204126561984834,1.3643779577860444
2024-02-03,ri,9.391694005367226,9.0,6.4383856651729126,7.019405532208694
2023-02-04,ri,6.122037600451678,8.0,6.525815735044469,6.134214649242879
2023-11-04,ri,1.7434578808301893,3.0,4.715395264325913,4.318962366906735
2023-09-30,ri,7.008110552254529,8.0,6.862343516622047,5.027185691002783
2022-07-30,ri,2.5588257143961934,4.0,5.125393164811783,8.857882889406902
2024-08-17,ri,6.623155479533022,8.0,6.557914637308539,7.937802818965551
2023-05-13,ri,0.4788116377484409,1.0,1.241097103907209,1.9579629589720895
2024-08-03,ri,4.648819636761296,7.0,5.378725677485883,8.04561086713608
2023-03-25,ri,1.4485819177377057,2.0,2.8509592278121567,4.400414434015628
2024-04-20,ri,1.6363197808888092,3.0,1.4383861865816792,1.5208429691245278
2022-07-02,ri,4.515477137459768,7.0,4.315822516865906,7.919451471635691
2022-07-23,ri,2.945156395056638,4.0,6.842072021401501,9.550351810618482
2024-07-13,ri,4.20163981334805,6.0,3.4638549270124224,5.4769371973983
2022-05-21,ri,8.64529204770313,9.0,7.281913030231275,6.680195048570809
2024-03-30,ri,2.365668454283364,4.0,1.6965179031637887,2.36132726554885
2022-12-31,ri,24.801274810926635,10.0,10.268277731748736,10.840910193265492
2024-08-31,ri,4.488227673185078,6.0,5.667882474607778,7.7763183226701
2022-12-24,ri,12.081730738945398,10.0,8.496145106537032,9.45640959772539
2024-02-17,ri,4.138686553527086,6.0,5.492529422851752,6.552185867668914
2022-09-17,ri,3.7736629216108586,5.0,6.6480713756678105,5.142476786077141
2023-02-11,ri,4.543639482687709,7.0,4.750881194095492,6.074211610610641
2023-04-15,ri,0.47518854450050285,1.0,1.436284140372826,2.7872200163035217
2022-10-08,ri,2.1386991235865787,4.0,5.030425041447499,3.473413204288853
2024-09-07,ri,3.5575002888295626,5.0,4.612935214315445,7.375129653235615
2024-07-06,ri,2.5459043378772903,4.0,2.838075340546341,4.447756676424531
2024-07-20,ri,3.8527499375319403,5.0,3.9187361423961855,6.166558413871416
2023-07-08,ri,1.4503163843392564,2.0,1.393916900828527,1.6230861421988532
2024-03-23,ri,1.6856492769464497,3.0,1.7826466252270308,2.518054484127927
2024-06-01,ri,2.084492913126728,4.0,1.2868470267773366,1.9196465267735272
2023-08-12,ri,3.812592248320604,5.0,3.3132532324388317,3.9146487284278892
2023-10-28,ri,3.5164816181624428,5.0,4.1997431838659445,4.061504631469786
2022-08-06,ri,2.1541150963694813,4.0,5.278755332183917,7.900330285935948
2022-12-10,ri,7.088277155034202,8.0,8.407031477803127,8.437218754250006
2023-09-16,ri,12.484478787130307,10.0,6.289006217318851,5.579832672813993
2022-09-10,ri,6.226501803273289,8.0,6.042742334017712,5.561184611471148
2023-06-24,ri,1.8350103850522148,3.0,1.0405487574002878,1.2023278232892203
2023-09-23,ri,4.4863487387169805,6.0,5.981587755354234,5.33174110167687
2023-10-07,ri,5.144725610217043,7.0,6.399845290413047,4.470744999084346
2024-10-12,ri,1.430334493782236,2.0,1.683947478474061,2.272767575115438
2023-12-09,ri,6.075431296078776,8.0,8.45412471196134,8.579611677511679
2022-08-20,ri,2.175353123229287,4.0,5.8834208234251255,6.789899266237361
2024-04-13,ri,2.077725365568431,4.0,1.584164937420546,1.8050910700295058
2022-05-14,ri,9.299707740791007,9.0,5.775773654584254,5.777562843682242
2023-02-18,ri,2.311686589668294,4.0,5.448054849408595,6.261954680964408
2024-08-10,ri,7.010011928557834,8.0,5.946764194360778,8.222365696122223
2024-06-15,ri,2.1991563822984492,4.0,1.626336957496103,2.435796349356761
2022-07-16,ri,4.201671005225737,6.0,5.758972929322409,9.018522631132036
2023-04-01,ri,0.8231820797153715,1.0,1.7790814289363448,3.4547164790353753
2023-06-10,ri,0.16817811328507226,1.0,1.0,1.138646516176122
2023-12-16,ri,11.644958034726596,10.0,10.425327570413245,9.706204999520299
2024-07-27,ri,3.8233935503197207,5.0,4.257951329359804,6.661786776175179
2023-06-17,ri,0.3082339719106212,1.0,1.0360355177778522,1.1576788075152558
2022-05-28,ri,8.976813908729007,9.0,6.617413716863831,7.108935382268134
2024-02-24,ri,3.0959956692978263,5.0,4.3058141228994335,5.964976570074915
2023-05-20,ri,0.10900157569729513,1.0,1.0683423589303622,1.6860578363007623
2024-05-04,ri,1.3243966066291988,2.0,1.2913577444556283,1.3312541534872606
2022-10-22,ri,2.8174225916547595,4.0,4.221633156269317,3.457602115529286
2024-01-06,ri,19.141029529411195,10.0,12.186705307693499,12.602657693837138
2023-10-14,ri,3.1840381577054355,5.0,4.471399438133333,3.811378241927873
2022-10-15,ri,3.2027825990693257,5.0,6.0567110552345635,3.379504809909491
2022-06-11,ri,2.969769344504896,4.0,3.038041052210632,6.820274971096861
2022-07-09,ri,4.3192426129717765,6.0,5.080298087161966,9.282657247267704
2022-12-03,ri,11.486675574281733,10.0,6.650432755177235,8.582128010948434
2023-07-01,ri,1.9967301412348426,3.0,1.10145021336695,1.3544904926571018
2024-06-29,ri,4.135617679887946,6.0,2.6601998116038725,3.827272520071471
2024-03-09,ri,1.7475812927831575,3.0,2.279371892832998,4.062828323893268
2024-09-28,ri,2.330644634236931,4.0,2.6764099581922314,3.95016400455367
2022-11-12,ri,1.7847629965715752,3.0,3.217263071062295,4.16566152815288
2023-10-21,ri,2.4463940879082564,4.0,4.304160694509534,3.8446021312213627
2023-11-18,ri,2.6150255086300387,4.0,4.406825488706284,5.234065439265072
2022-09-03,ri,2.483486723592417,4.0,5.365236593211499,5.8386493595092945
2024-09-14,ri,4.490031594781561,6.0,4.28396114834967,6.655678919047137
2023-11-25,ri,2.895326078453192,4.0,5.897046049322929,5.9461344923293
2024-03-16,ri,2.6294405705636503,4.0,1.6925591826859034,2.9234374035800426
2023-04-29,ri,0.1948447349646228,1.0,1.2190076812039727,1.892072405463939
2022-11-19,ri,2.503942200088363,4.0,3.947400956015529,4.598416422726083
2022-11-26,ri,1.2881254814911736,2.0,3.966498844075337,5.39243709162515
2022-11-05,ri,3.002539993394651,5.0,4.1150880275507244,4.067804421843559
2023-07-29,ri,4.827816651003598,7.0,2.4804085713156496,2.6598715520056477
2024-02-10,ri,4.984866800740713,7.0,5.7017531929473595,6.953178308804942
2023-03-11,ri,0.7826596736162927,1.0,2.601963094126792,4.470721532688801
2023-03-18,ri,0.8432292365805054,1.0,3.446359167935302,4.710454071720841
2024-01-27,ri,9.07506021820099,9.0,8.393805064078222,8.15791195288097
2023-07-22,ri,4.018814073719531,6.0,1.9736436545132365,2.0944354448040565
2022-10-29,ri,4.284508406332238,6.0,4.861916069042833,4.029488863003323
2024-01-20,ri,9.34797039305288,9.0,7.852371630062551,8.363850738642606
2022-08-27,ri,3.9859017972890465,5.0,6.0257327577063675,6.522764971717187
2023-03-04,ri,1.7742617665931422,3.0,3.8698734010468483,5.140581123845883
2022-06-25,ri,1.7659001863906503,3.0,3.2198094428833093,7.2177121781219675
2023-12-23,ri,12.230932839134425,10.0,10.805867981458796,11.338205199943935
2023-04-22,ri,0.14646060414847364,1.0,1.093597039913477,2.1682622099554676
2023-08-05,ri,4.208983762481214,6.0,2.712087163360411,3.2308816282951645
2023-05-06,ri,0.19291039799841542,1.0,1.4597102124062658,2.049387369309628
2024-09-21,ri,5.3921427006797895,7.0,3.936694332777896,5.2812205813309445
2023-04-08,ri,0.2783000727815609,1.0,1.5201604851075228,2.9049761284820743
2024-05-11,ri,1.3962622606866495,2.0,1.2608814434238869,1.364568684953574
2024-05-25,ri,1.5777590904480892,3.0,1.3485067532115933,1.6679010492235298
2024-05-18,ri,1.2457017489334559,2.0,1.3074786432672236,1.5296572616428368
2023-01-28,ri,11.228362330069665,10.0,6.939568542768418,5.804668206659576
2022-08-13,ri,2.8710766455034555,4.0,6.245069187019014,7.252818031393442
2023-06-03,ri,0.08638712760681992,1.0,1.0,1.2903595250980617
2023-12-30,ri,21.809185596226435,10.0,12.929728642088524,13.426612343006465
2023-01-14,ri,8.129798185098466,9.0,5.7563168879516695,6.029570303401613
2023-08-19,ri,3.360147396090474,5.0,3.206907850034673,4.34551254142467
2023-01-07,ri,21.279756455918978,10.0,7.660540660757979,8.313777457681223
2022-12-17,ri,10.135437596424953,9.0,8.52114638292941,9.000582166153498
2024-06-22,ri,2.2047867802386967,4.0,1.807407957599009,3.0138146731451627
2024-04-06,ri,1.5760369037240491,3.0,1.5872874167091564,2.089119032784404
2024-10-19,ri,1.1635116693800387,2.0,1.1378627518130768,1.9350640616339883
2023-09-09,ri,7.61706125383021,8.0,5.777365024951527,6.235871739049877
2023-11-11,ri,2.929728748124107,4.0,3.6575188277720536,4.840767285642494
2024-08-24,ri,7.263847757814466,8.0,6.022867606241582,8.198974340813665
2024-06-08,ri,2.106320425677998,4.0,1.3134884018481452,2.182508301295843
2023-07-15,ri,1.9970484590823767,3.0,1.8035404577428613,1.8397547308941802
2023-12-02,ri,10.624584544361156,9.0,6.661392265248704,7.551099470955711
2022-09-24,ri,,,4.738402720899522,4.584053109698752
2022-07-30,sc,10.257255747061066,9.0,8.693203767961982,8.857882889406902
2023-12-02,sc,5.063679808834992,7.0,5.62552455432858,7.551099470955711
2022-05-28,sc,2.161273442341245,4.0,6.8822237782030875,7.108935382268134
2023-02-18,sc,7.352135699344767,8.0,5.48930257739147,6.261954680964408
2024-08-31,sc,9.277783260064673,9.0,8.948979752590354,7.7763183226701
2022-10-15,sc,2.21715712862371,4.0,2.1085666970860673,3.379504809909491
2023-01-07,sc,20.02309722449928,10.0,10.892750770146867,8.313777457681223
2024-01-27,sc,12.807960393919727,10.0,10.953293144918169,8.15791195288097
2022-04-09,sc,4.45145401777007,6.0,1.4700723761077783,1.5675870483403727
2022-09-03,sc,8.520892560644128,9.0,6.283808637704309,5.8386493595092945
2022-11-12,sc,2.338726371683932,4.0,2.3698584158494165,4.16566152815288
2024-04-20,sc,1.174052463602342,2.0,1.5836252615793698,1.5208429691245278
2023-10-14,sc,4.008139854805139,6.0,3.1601173256288515,3.811378241927873
2024-06-15,sc,2.3221779689781243,4.0,2.4456478878234913,2.435796349356761
2023-10-21,sc,2.8609796413245316,4.0,3.1326604504932583,3.8446021312213627
2023-12-16,sc,9.33671670339793,9.0,7.2639137589631595,9.706204999520299
2024-07-13,sc,5.947037690989312,7.0,5.839661053731842,5.4769371973983
2023-01-14,sc,14.22504895845946,10.0,7.251596773068978,6.029570303401613
2023-10-07,sc,2.2014304274640253,4.0,3.1860967700028398,4.470744999084346
2023-09-09,sc,5.24858302549081,7.0,6.656504439777173,6.235871739049877
2023-05-27,sc,1.0055933429319301,2.0,1.4870434832600403,1.5793852608860208
2024-09-14,sc,9.475600325595043,9.0,6.691304597186898,6.655678919047137
2024-08-24,sc,13.442272040842461,10.0,9.870328052299568,8.198974340813665
2024-10-19,sc,1.4326892107339317,2.0,1.9000842423375106,1.9350640616339883
2024-08-17,sc,8.337824186377283,9.0,9.439358973065787,7.937802818965551
2024-10-12,sc,1.9580978837815222,3.0,2.1000645456035927,2.272767575115438
2022-12-17,sc,9.759835019755483,9.0,7.50857896357271,9.000582166153498
2023-05-13,sc,1.3584789308250063,2.0,1.7688987521496264,1.9579629589720895
